circle,division,subdivision,section,area,catcode,catdesc,totservices,billedservices,units,load
JANGAON,JANGAON,RAGHUNATHPALLY,QUILASHAPUR,MEKALAGATTU,5,Agriculture,680,0,0,3531.48
JANGAON,JANGAON,RAGHUNATHPALLY,QUILASHAPUR,NAKKABOKKALA THANDA,5,Agriculture,19,0,0,97.5
JANGAON,JANGAON,RAGHUNATHPALLY,QUILASHAPUR,POTTIGUBBADI THANDA,5,Agriculture,30,0,0,192.0
JANGAON,JANGAON,RAGHUNATHPALLY,QUILASHAPUR,QUILASHAPUR,5,Agriculture,1038,0,0,5434.5
JANGAON,JANGAON,RAGHUNATHPALLY,QUILASHAPUR,RAMRAJBUNGLAW,5,Agriculture,133,0,0,712.0
JANGAON,JANGAON,RAGHUNATHPALLY,QUILASHAPUR,SAKALI THANDA,5,Agriculture,2,0,0,12.5
JANGAON,JANGAON,RAGHUNATHPALLY,QUILASHAPUR,SOMAIAHKUNTA THANDA,5,Agriculture,43,0,0,276.0
JANGAON,JANGAON,RAGHUNATHPALLY,QUILASHAPUR,SOMARAJPALLY,5,Agriculture,68,0,0,352.0
KAMAREDDY,BANSWADA,BICHKUNDA,MENOOR,LACHAN,5,Agriculture,157,0,0,792.5
KAMAREDDY,BANSWADA,BICHKUNDA,MENOOR,LACHMAPOOR,5,Agriculture,20,0,0,100.0
KAMAREDDY,BANSWADA,BICHKUNDA,MENOOR,LIMBOOR,5,Agriculture,159,0,0,805.0
KAMAREDDY,BANSWADA,BICHKUNDA,MENOOR,MADAN HIPPERGA,5,Agriculture,458,0,0,2350.0
KAMAREDDY,BANSWADA,BICHKUNDA,MENOOR,MALLAPOOR,5,Agriculture,59,0,0,295.0
KAMAREDDY,BANSWADA,BICHKUNDA,MENOOR,MAREPALLI,5,Agriculture,79,0,0,395.0
KAMAREDDY,BANSWADA,BICHKUNDA,MENOOR,MENOOR,5,Agriculture,134,0,0,670.0
KAMAREDDY,BANSWADA,BICHKUNDA,MENOOR,MOGHA,5,Agriculture,198,0,0,990.0
KAMAREDDY,BANSWADA,BICHKUNDA,MENOOR,ROSHEGAON,5,Agriculture,59,0,0,300.0
KAMAREDDY,BANSWADA,BICHKUNDA,MENOOR,SIRPOOR,5,Agriculture,275,0,0,1385.0
KAMAREDDY,BANSWADA,BICHKUNDA,MENOOR,SONALA,5,Agriculture,35,0,0,177.5
KAMAREDDY,BANSWADA,BICHKUNDA,MENOOR,SULTANPET,5,Agriculture,139,0,0,695.0
KAMAREDDY,KAMAREDDY,Kamareddy Rural,RAMAREDDY,SCHOOL THANDA,5,Agriculture,3,0,0,15.0
KAMAREDDY,KAMAREDDY,Kamareddy Rural,RAMAREDDY,SINGRAIPALLY,5,Agriculture,235,0,0,1192.5
KAMAREDDY,KAMAREDDY,Kamareddy Rural,RAMAREDDY,UPPALWAI,5,Agriculture,204,0,0,1046.5
KAMAREDDY,KAMAREDDY,Kamareddy Rural,S S NAGAR,AMARLABANDA,5,Agriculture,38,0,0,190.0
KAMAREDDY,KAMAREDDY,Kamareddy Rural,S S NAGAR,BHOOMPALLY,5,Agriculture,218,0,0,1223.0
KAMAREDDY,KAMAREDDY,Kamareddy Rural,S S NAGAR,DAGGI,5,Agriculture,51,0,0,300.0
KAMAREDDY,KAMAREDDY,Kamareddy Rural,S S NAGAR,DHARMARAO PET,5,Agriculture,465,0,0,2424.5
KAMAREDDY,KAMAREDDY,Kamareddy Rural,S S NAGAR,JANGAON,5,Agriculture,64,0,0,320.0
KAMAREDDY,KAMAREDDY,Kamareddy Rural,S S NAGAR,KALWARAL,5,Agriculture,182,0,0,915.0
KAMAREDDY,KAMAREDDY,Kamareddy Rural,S S NAGAR,KUPRIYAL,5,Agriculture,316,0,0,1670.0
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,ATMAKOOR,5,Agriculture,317,0,0,1585.0
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,Akkampally,5,Agriculture,2,0,0,10.0
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,BOLLARAM,5,Agriculture,426,0,0,2142.5
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,CHINOOR,5,Agriculture,450,0,0,2415.0
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,DHARMAREDDI,5,Agriculture,172,0,0,867.5
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,GOLI LINGAL,5,Agriculture,247,0,0,1277.5
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,JALALPUR,5,Agriculture,305,0,0,1532.5
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,JANKAMPALLY(J),5,Agriculture,327,0,0,1765.0
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,KANNAREDDI,5,Agriculture,75,0,0,397.5
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA RURAL,VENKATESHWARLAPALLY,5,Agriculture,6,0,0,30.0
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA RURALWEST,AVULARAMAIAHPALLY(T),5,Agriculture,2,0,0,10.0
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA RURALWEST,BOGAMPAD (SIRASED),5,Agriculture,154,0,0,770.0
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA RURALWEST,BUJUNOOR,5,Agriculture,379,0,0,1897.5
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA RURALWEST,CHINNAKOMATIPALLY,5,Agriculture,194,0,0,970.0
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA RURALWEST,ELLANTHAKUNTA,5,Agriculture,464,0,0,2320.0
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA RURALWEST,GADDIVAMIPALLY(TEKUR,5,Agriculture,135,0,0,675.0
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA RURALWEST,KANAGARTHY,5,Agriculture,424,0,0,2120.0
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA RURALWEST,LAKMAJIPALLY,5,Agriculture,37,0,0,185.0
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA RURALWEST,LAXMANAPALLY(EKUNTA),5,Agriculture,4,0,0,20.0
KARIMNAGAR,KARIMNAGAR,Karimnagar Town,KRN TOWN 3,CHRISTIAN COLONY,5,Agriculture,2,0,0,10.0
KARIMNAGAR,KARIMNAGAR,Karimnagar Town,KRN TOWN 3,JYOTHI NAGAR,5,Agriculture,7,0,0,35.0
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,CHIGURUMAMIDI,RECONDA,5,Agriculture,887,0,0,4540.5
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,CHIGURUMAMIDI,SEETARAMPUR,5,Agriculture,20,0,0,100.0
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,GANNERUVARAM,CHAKALIVANIPALLY,5,Agriculture,7,0,0,35.0
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,GANNERUVARAM,CHEEMALAKUNTAPALLY,5,Agriculture,36,0,0,232.5
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,GANNERUVARAM,CHOKKALA PALLY,5,Agriculture,8,0,0,57.5
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,GANNERUVARAM,CHOKKARAO PALLY,5,Agriculture,22,0,0,110.0
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,GANNERUVARAM,DHODLAKADA VILLAGE,5,Agriculture,12,0,0,60.0
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,GANNERUVARAM,GANNERVARAM,5,Agriculture,1023,0,0,5130.5
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,GANNERUVARAM,GLP STAGE,5,Agriculture,4,0,0,20.0
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,GANNERUVARAM,GOPALPUR,5,Agriculture,115,0,0,577.5
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,GANNERUVARAM,GUNDLAPALLY,5,Agriculture,13,0,0,70.0
KHAMMAM,KHAMMAM,KOTHALINGALA,KOTHALINGALA,KAME PALLI,5,Agriculture,98,0,0,490.0
KHAMMAM,KHAMMAM,KOTHALINGALA,KOTHALINGALA,KAPTAN BANJER-KAM,5,Agriculture,91,0,0,455.0
KHAMMAM,KHAMMAM,KOTHALINGALA,KOTHALINGALA,KOTHA LINGALA-KAM,5,Agriculture,160,0,0,802.5
KHAMMAM,KHAMMAM,KOTHALINGALA,KOTHALINGALA,KOULYA THANDA-KAM,5,Agriculture,10,0,0,50.0
KHAMMAM,KHAMMAM,KOTHALINGALA,KOTHALINGALA,LACHA THANDA-KAM,5,Agriculture,8,0,0,40.0
KHAMMAM,KHAMMAM,KOTHALINGALA,KOTHALINGALA,LALYA THANDA-KAM,5,Agriculture,116,0,0,580.0
KHAMMAM,KHAMMAM,KOTHALINGALA,KOTHALINGALA,MADDULA PALLY-KAM,5,Agriculture,329,0,0,1645.0
KHAMMAM,KHAMMAM,KOTHALINGALA,KOTHALINGALA,MARRI GUDEM-KAM,5,Agriculture,34,0,0,170.0
KHAMMAM,KHAMMAM,KOTHALINGALA,KOTHALINGALA,MUCHARLA-KAM,5,Agriculture,366,0,0,1830.0
KHAMMAM,KHAMMAM,KOTHALINGALA,KOTHALINGALA,NAMALI PURI-KAM,5,Agriculture,17,0,0,85.0
KHAMMAM,KHAMMAM,KOTHALINGALA,KOTHALINGALA,NARAYANA PURAM-KAM,5,Agriculture,12,0,0,60.0
KHAMMAM,KHAMMAM,KOTHALINGALA,KOTHALINGALA,NEMALIPURI THANDA-KAM,5,Agriculture,154,0,0,766.0
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,KUSUMANCHI,KUSUMANCHI,5,Agriculture,564,0,0,2823.0
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,KUSUMANCHI,LINGARAM THANDA,5,Agriculture,59,0,0,295.0
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,KUSUMANCHI,LOKYA THANDA,5,Agriculture,246,0,0,1230.0
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,KUSUMANCHI,MALLEPALLY,5,Agriculture,246,0,0,1230.0
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,KUSUMANCHI,MUNIGEPALLY,5,Agriculture,213,0,0,1065.0
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,KUSUMANCHI,MUTYALAGUDEM,5,Agriculture,251,0,0,1255.0
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,KUSUMANCHI,NELAPATLA,5,Agriculture,303,0,0,1515.0
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,KUSUMANCHI,POCHARAM,5,Agriculture,350,0,0,1751.5
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,KUSUMANCHI,RAVICHETTUTHANDA,5,Agriculture,48,0,0,240.0
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,KUSUMANCHI,TURUKAGUDEM,5,Agriculture,172,0,0,860.0
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,NELAKONDAPALLY,A NARSIMHAPURAM,5,Agriculture,460,0,0,2296.0
KHAMMAM,KHAMMAM RURAL,YEDULAPURAM,YEDULAPURAM,MADDULAPALLI,5,Agriculture,87,0,0,435.0
KHAMMAM,KHAMMAM RURAL,YEDULAPURAM,YEDULAPURAM,TELDARPALLI,5,Agriculture,253,0,0,1295.5
KHAMMAM,SATHUPALLY,PENUBALLY,KALLURU,BATHULAPALLY,5,Agriculture,373,0,0,2022.5
KHAMMAM,SATHUPALLY,PENUBALLY,KALLURU,CHANDRUPATLA,5,Agriculture,433,0,0,2165.0
KHAMMAM,SATHUPALLY,PENUBALLY,KALLURU,G.D.BOINAPALLY,5,Agriculture,141,0,0,705.0
KHAMMAM,SATHUPALLY,THALLADA,ENKOOR,TIMMARAO PET-EK,5,Agriculture,99,0,0,498.2
KHAMMAM,SATHUPALLY,THALLADA,KURNAVALLY,BASVAPURAM,5,Agriculture,160,0,0,802.5
KHAMMAM,SATHUPALLY,THALLADA,KURNAVALLY,KALAKODIMA,5,Agriculture,297,0,0,1525.0
KHAMMAM,SATHUPALLY,THALLADA,KURNAVALLY,KESHAVAPURAM,5,Agriculture,152,0,0,760.0
KHAMMAM,SATHUPALLY,THALLADA,KURNAVALLY,KOTHAMITTAPALLY,5,Agriculture,22,0,0,120.0
KHAMMAM,SATHUPALLY,THALLADA,KURNAVALLY,KURNAVALLY,5,Agriculture,617,0,0,3281.5
KHAMMAM,SATHUPALLY,THALLADA,KURNAVALLY,LAKSHMIPURAM-B,5,Agriculture,27,0,0,135.0
KHAMMAM,SATHUPALLY,THALLADA,KURNAVALLY,MALSOOR THANDA,5,Agriculture,2,0,0,10.0
KHAMMAM,SATHUPALLY,THALLADA,KURNAVALLY,MITTAPALLY,5,Agriculture,156,0,0,815.5
KHAMMAM,SATHUPALLY,THALLADA,KURNAVALLY,MUDDUNURU,5,Agriculture,265,0,0,1330.0
KHAMMAM,WYRA,WYRA,BONAKAL,RAVINUTHALA,5,Agriculture,156,0,0,795.0
KHAMMAM,WYRA,WYRA,BONAKAL,RAYANNAPETA,5,Agriculture,91,0,0,473.5
KHAMMAM,WYRA,WYRA,BONAKAL,SEETANAGARAM,5,Agriculture,46,0,0,270.0
KHAMMAM,WYRA,WYRA,BONAKAL,THUTIKUNTLA,5,Agriculture,159,0,0,812.5
KHAMMAM,WYRA,WYRA,WYRA,GANDUGALAPADU,5,Agriculture,20,0,0,102.5
KHAMMAM,WYRA,WYRA,WYRA,LAXMIPURAM,5,Agriculture,36,0,0,195.0
KHAMMAM,WYRA,WYRA,WYRA,MUSALIMADUGU,5,Agriculture,110,0,0,630.0
KHAMMAM,WYRA,WYRA,WYRA,PUSALAPADU,5,Agriculture,29,0,0,145.0
KHAMMAM,WYRA,WYRA,WYRA,SIRIPURAM,5,Agriculture,141,0,0,710.0
KHAMMAM,WYRA,WYRA,WYRA,SOMAVARAM,5,Agriculture,223,0,0,1164.0
KHAMMAM,WYRA,WYRA,WYRA,STAGE PINAPAKA,5,Agriculture,18,0,0,90.0
KHAMMAM,WYRA,WYRA,WYRA,WYRA,5,Agriculture,141,0,0,717.5
KHAMMAM,WYRA,WYRA,WYRA (RURAL),ASTANAGURTHY,5,Agriculture,141,0,0,730.0
HANUMAKONDA,HANAMKONDA/TOWN,NAYEEMNAGAR,YADAVA NAGAR,KUMARPALLY,5,Agriculture,1,0,0,5.0
HANUMAKONDA,HANAMKONDA/TOWN,NAYEEMNAGAR,YADAVA NAGAR,L B MAIN ROAD,5,Agriculture,2,0,0,10.0
HANUMAKONDA,HANAMKONDA/TOWN,NAYEEMNAGAR,YADAVA NAGAR,PEDDAMMAGADDA,5,Agriculture,9,0,0,45.0
JAGITYAL,JAGITYAL,DHARMAPURI,DHARMAPURI,AKSAIPALLI,5,Agriculture,21,0,0,105.0
JAGITYAL,JAGITYAL,DHARMAPURI,DHARMAPURI,AREPALLY,5,Agriculture,149,0,0,745.0
JAGITYAL,JAGITYAL,Jagitial Rural,SARANGAPUR,LAXMIDEVIPALLY,5,Agriculture,506,0,0,2530.0
JAGITYAL,JAGITYAL,Jagitial Rural,SARANGAPUR,MYADARAM THANDA,5,Agriculture,2,0,0,10.0
JAGITYAL,JAGITYAL,Jagitial Rural,SARANGAPUR,NAGUNUR,5,Agriculture,285,0,0,1425.0
JAGITYAL,JAGITYAL,Jagitial Rural,SARANGAPUR,PEMBETLA,5,Agriculture,288,0,0,1440.0
JAGITYAL,JAGITYAL,Jagitial Rural,SARANGAPUR,POCHAMPET,5,Agriculture,1,0,0,5.0
JAGITYAL,JAGITYAL,Jagitial Rural,SARANGAPUR,POTHARAM II,5,Agriculture,329,0,0,1645.0
JAGITYAL,JAGITYAL,Jagitial Rural,SARANGAPUR,RANGAPET,5,Agriculture,320,0,0,1600.0
JAGITYAL,JAGITYAL,Jagitial Rural,SARANGAPUR,RECHAPALLY,5,Agriculture,1170,0,0,5850.0
JAGITYAL,JAGITYAL,Jagitial Rural,SARANGAPUR,SARANGAPOOR,5,Agriculture,374,0,0,1875.0
JAGITYAL,METPALLY,KORUTLA RURAL,MEDIPALLY,KACHARAM,5,Agriculture,533,0,0,2673.04
JAGITYAL,METPALLY,KORUTLA RURAL,MEDIPALLY,KALWAKOTA,5,Agriculture,440,0,0,2200.0
JAGITYAL,METPALLY,KORUTLA RURAL,MEDIPALLY,KATLAKUNTA,5,Agriculture,784,0,0,3920.0
JAGITYAL,METPALLY,KORUTLA RURAL,MEDIPALLY,KONDAPUR,5,Agriculture,886,0,0,4451.0
JAGITYAL,METPALLY,KORUTLA RURAL,MEDIPALLY,MACHAPUR,5,Agriculture,308,0,0,1545.0
JAGITYAL,METPALLY,KORUTLA RURAL,MEDIPALLY,MEDIPALLY,5,Agriculture,932,0,0,4669.0
JAGITYAL,METPALLY,KORUTLA RURAL,MEDIPALLY,PORUMALLA,5,Agriculture,830,0,0,4150.0
JAGITYAL,METPALLY,KORUTLA RURAL,MEDIPALLY,RANGAPUR,5,Agriculture,221,0,0,1105.0
JAGITYAL,METPALLY,KORUTLA RURAL,MEDIPALLY,THUMBARRAOPET,5,Agriculture,367,0,0,1835.0
JAGITYAL,METPALLY,KORUTLA RURAL,MEDIPALLY,VALLAMPALLY,5,Agriculture,478,0,0,2390.0
JANGAON,GHANPUR,PALAKURTHY,PALAKURTHY RURAL,CHENNUR,5,Agriculture,565,0,0,2865.0
JANGAON,GHANPUR,PALAKURTHY,PALAKURTHY RURAL,ERRANTY,5,Agriculture,567,0,0,2920.0
JANGAON,GHANPUR,PALAKURTHY,PALAKURTHY RURAL,GOPALPUR,5,Agriculture,80,0,0,400.0
JANGAON,GHANPUR,PALAKURTHY,PALAKURTHY RURAL,GUDUR,5,Agriculture,720,0,0,3667.5
JANGAON,GHANPUR,PALAKURTHY,PALAKURTHY RURAL,JANAKIPUR,5,Agriculture,21,0,0,110.0
JANGAON,GHANPUR,PALAKURTHY,PALAKURTHY RURAL,KISTAPUR THANDA,5,Agriculture,80,0,0,400.0
JANGAON,JANGAON,RAGHUNATHPALLY,QUILASHAPUR,VELDI,5,Agriculture,501,0,0,2697.47
JANGAON,JANGAON,RAGHUNATHPALLY,QUILASHAPUR,VEPALAGADDA THANDA,5,Agriculture,50,0,0,258.5
JANGAON,JANGAON,RAGHUNATHPALLY,RAGHUNATHPALLY,AYYAVARI GUDEM,5,Agriculture,27,0,0,140.0
JANGAON,JANGAON,RAGHUNATHPALLY,RAGHUNATHPALLY,BHANJIPET,5,Agriculture,437,0,0,2285.5
JANGAON,JANGAON,RAGHUNATHPALLY,RAGHUNATHPALLY,GABBETA,5,Agriculture,324,0,0,1727.0
JANGAON,JANGAON,RAGHUNATHPALLY,RAGHUNATHPALLY,GOVARDHANAGIRI,5,Agriculture,580,0,0,3080.0
JANGAON,JANGAON,RAGHUNATHPALLY,RAGHUNATHPALLY,KALWALAPALLI,5,Agriculture,22,0,0,120.0
JANGAON,JANGAON,RAGHUNATHPALLY,RAGHUNATHPALLY,KANCHANAPALLI,5,Agriculture,881,0,0,4619.81
JANGAON,JANGAON,RAGHUNATHPALLY,RAGHUNATHPALLY,KANNAIPALLY,5,Agriculture,205,0,0,1099.0
JANGAON,JANGAON,RAGHUNATHPALLY,RAGHUNATHPALLY,KODUR,5,Agriculture,261,0,0,1374.5
KAMAREDDY,BANSWADA,BICHKUNDA,MENOOR,TADE HIPPERGA,5,Agriculture,56,0,0,285.0
KAMAREDDY,BANSWADA,BICHKUNDA,MENOOR,TAKLI BIG,5,Agriculture,127,0,0,635.0
KAMAREDDY,BANSWADA,PITLAM,NIZAMSAGAR,ACHAMPET,5,Agriculture,181,0,0,907.5
KAMAREDDY,BANSWADA,PITLAM,NIZAMSAGAR,ARAPALLY,5,Agriculture,177,0,0,892.5
KAMAREDDY,BANSWADA,PITLAM,NIZAMSAGAR,BRAHMANPALLY AC,5,Agriculture,192,0,0,972.5
KAMAREDDY,BANSWADA,PITLAM,NIZAMSAGAR,BURGEL,5,Agriculture,55,0,0,275.0
KAMAREDDY,BANSWADA,PITLAM,NIZAMSAGAR,Dupsing thanda,5,Agriculture,5,0,0,25.0
KAMAREDDY,BANSWADA,PITLAM,NIZAMSAGAR,GALIPUR,5,Agriculture,94,0,0,471.0
KAMAREDDY,BANSWADA,PITLAM,NIZAMSAGAR,GORGEL,5,Agriculture,182,0,0,936.0
KAMAREDDY,BANSWADA,PITLAM,NIZAMSAGAR,GUNKUL,5,Agriculture,149,0,0,757.5
KAMAREDDY,KAMAREDDY,Kamareddy Rural,S S NAGAR,LAXMI NAYAK THANDA,5,Agriculture,7,0,0,35.0
KAMAREDDY,KAMAREDDY,Kamareddy Rural,S S NAGAR,LINGAMPALLY,5,Agriculture,129,0,0,677.5
KAMAREDDY,KAMAREDDY,Kamareddy Rural,S S NAGAR,MALLUPET,5,Agriculture,73,0,0,415.0
KAMAREDDY,KAMAREDDY,Kamareddy Rural,S S NAGAR,MARKAL,5,Agriculture,328,0,0,1668.5
KAMAREDDY,KAMAREDDY,Kamareddy Rural,S S NAGAR,MODEGAON,5,Agriculture,292,0,0,1483.5
KAMAREDDY,KAMAREDDY,Kamareddy Rural,S S NAGAR,MUDDOJIWADI,5,Agriculture,20,0,0,100.0
KAMAREDDY,KAMAREDDY,Kamareddy Rural,S S NAGAR,PADMAJIWADI,5,Agriculture,169,0,0,880.5
KAMAREDDY,KAMAREDDY,Kamareddy Rural,S S NAGAR,SADASIVANAGAR,5,Agriculture,817,0,0,4245.0
KAMAREDDY,KAMAREDDY,Kamareddy Rural,S S NAGAR,THIMMOJIWADI,5,Agriculture,86,0,0,537.5
KAMAREDDY,KAMAREDDY,Kamareddy Rural,S S NAGAR,THIRMANPALLY,5,Agriculture,350,0,0,1803.0
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,LINGAMPALLI (K),5,Agriculture,196,0,0,987.5
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,MAL THUMMEDA,5,Agriculture,546,1,10,2747.5
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,MASANPALLI (M),5,Agriculture,161,0,0,805.0
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,MATOOR,5,Agriculture,96,0,0,480.0
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,Mellekunta thanda,5,Agriculture,1,0,0,5.0
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,NAGIREDDIPET,5,Agriculture,618,0,0,3160.5
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,POCHARAM,5,Agriculture,321,0,0,1645.0
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,Palleboguda thanda,5,Agriculture,18,0,0,90.0
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,RAGAVAPALLI,5,Agriculture,247,0,0,1262.5
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,RAMAKKAPALLI,5,Agriculture,103,0,0,515.0
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA RURALWEST,MALLANNA PALLY,5,Agriculture,61,0,0,315.0
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA RURALWEST,MALLIAL,5,Agriculture,558,0,0,2796.5
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA RURALWEST,MARRIVANIPALLY(SIRSE,5,Agriculture,151,0,0,755.0
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA RURALWEST,PATHARLAPALLY,5,Agriculture,137,0,0,685.0
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA RURALWEST,RACHAPALLY,5,Agriculture,485,0,0,2460.5
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA RURALWEST,SEETAMPET (BUJUNOOR),5,Agriculture,224,0,0,1127.5
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA RURALWEST,SIRASEDU,5,Agriculture,344,0,0,1727.5
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA RURALWEST,SRIRAMULAPALLY(EKUNT,5,Agriculture,171,0,0,855.0
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA RURALWEST,THEKURTHY,5,Agriculture,311,0,0,1555.0
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA RURALWEST,VAGODDU RAMANNAPALLY,5,Agriculture,19,0,0,95.0
KARIMNAGAR,KARIMNAGAR,Karimnagar Town,KRN TOWN 3,RAMALAYAM,5,Agriculture,9,0,0,45.0
KARIMNAGAR,KARIMNAGAR,Karimnagar Town,KRN TOWN 3,VAVILALA PALLY,5,Agriculture,6,0,0,30.0
KARIMNAGAR,KARIMNAGAR,Karimnagar Town,KRN TOWN 5,D CIRCLE,5,Agriculture,1,0,0,5.0
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,GANNERUVARAM,GUNUKULA KONDAPUR,5,Agriculture,867,0,0,4841.0
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,GANNERUVARAM,HANMASPALLY,5,Agriculture,436,0,0,2212.0
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,GANNERUVARAM,JANGAPALLY,5,Agriculture,424,0,0,2208.0
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,GANNERUVARAM,KHASIMPET,5,Agriculture,308,0,0,1747.0
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,GANNERUVARAM,KUNAVANIPALLY,5,Agriculture,2,0,0,10.0
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,GANNERUVARAM,MADHAPUR,5,Agriculture,428,0,0,2152.5
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,GANNERUVARAM,MARGAMPALLY,5,Agriculture,1,0,0,5.0
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,GANNERUVARAM,MATAM VILLAGE,5,Agriculture,2,0,0,10.0
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,GANNERUVARAM,MOTHUKULA PALLY,5,Agriculture,8,0,0,50.0
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,GANNERUVARAM,MYLARAM,5,Agriculture,430,0,0,2179.5
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,GANNERUVARAM,PARVELLA,5,Agriculture,303,0,0,1525.0
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,GANNERUVARAM,PEECHUPALLY,5,Agriculture,9,0,0,45.0
KHAMMAM,KHAMMAM,KOTHALINGALA,KOTHALINGALA,OTUKOOR-KAM,5,Agriculture,206,0,0,1030.0
KHAMMAM,KHAMMAM,KOTHALINGALA,KOTHALINGALA,PANDITHAPURAM-KAM,5,Agriculture,466,0,0,2330.0
KHAMMAM,KHAMMAM,KOTHALINGALA,KOTHALINGALA,PATHA LINGALA-KAM,5,Agriculture,64,0,0,320.0
KHAMMAM,KHAMMAM,KOTHALINGALA,KOTHALINGALA,PINJARA MADUGU-KAM,5,Agriculture,169,0,0,897.5
